,Provincias,Ramas de actividad,periodo,Total
1313,49,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,693019.0
1314,49,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,935387.0
1315,49,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,919471.0
1316,49,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,949416.0
1317,49,Valor añadido bruto total,2021,3241021.0
1318,49,Valor añadido bruto total,2020,2944312.0
1319,49,Valor añadido bruto total,2019,3187453.0
1320,49,Impuestos netos sobre los productos,2021,341252.0
1321,49,Impuestos netos sobre los productos,2020,282365.0
1322,49,Impuestos netos sobre los productos,2019,327019.0
1323,50,"A. Agricultura, ganadería, silvicultura y pesca",2021,1038888.0
1324,50,"A. Agricultura, ganadería, silvicultura y pesca",2020,1054152.0
1325,50,"A. Agricultura, ganadería, silvicultura y pesca",2019,1082392.0
1326,50,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,6032878.0
1327,50,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,5694921.0
1328,50,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,6006300.0
1329,50,C. - De las cuales: Industria manufacturera,2021,5008856.0
1330,50,C. - De las cuales: Industria manufacturera,2020,4657798.0
1331,50,C. - De las cuales: Industria manufacturera,2019,5020174.0
1332,50,F. Construcción,2021,1284516.0
1333,50,F. Construcción,2020,1240501.0
1334,50,F. Construcción,2019,1535687.0
1335,50,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,5500071.0
1336,50,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,4812635.0
1337,50,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,5695817.0
1338,50,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,5652200.0
1339,50,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,5416895.0
1340,50,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,5444309.0
1341,50,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,5730936.0
1342,50,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,5638678.0
1343,50,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,5771233.0
1344,50,Valor añadido bruto total,2021,25239489.0
1345,50,Valor añadido bruto total,2020,23857782.0
1346,50,Valor añadido bruto total,2019,25535738.0
1347,50,Impuestos netos sobre los productos,2021,2657505.0
1348,50,Impuestos netos sobre los productos,2020,2288004.0
1349,50,Impuestos netos sobre los productos,2019,2619856.0
1350,51,"A. Agricultura, ganadería, silvicultura y pesca",2021,1748.0
1351,51,"A. Agricultura, ganadería, silvicultura y pesca",2020,1478.0
1352,51,"A. Agricultura, ganadería, silvicultura y pesca",2019,1517.0
1353,51,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,96752.0
1354,51,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,84988.0
1355,51,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,86879.0
1356,51,C. - De las cuales: Industria manufacturera,2021,22099.0
1357,51,C. - De las cuales: Industria manufacturera,2020,19841.0
1358,51,C. - De las cuales: Industria manufacturera,2019,22250.0
1359,51,F. Construcción,2021,73384.0
1360,51,F. Construcción,2020,69950.0
1361,51,F. Construcción,2019,81969.0
1362,51,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,315553.0
1363,51,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,275441.0
1364,51,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,340351.0
1365,51,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,268574.0
1366,51,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,259015.0
1367,51,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,264026.0
1368,51,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,840997.0
1369,51,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,819453.0
1370,51,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,835029.0
1371,51,Valor añadido bruto total,2021,1597008.0
1372,51,Valor añadido bruto total,2020,1510325.0
1373,51,Valor añadido bruto total,2019,1609771.0
1374,51,Impuestos netos sobre los productos,2021,168151.0
1375,51,Impuestos netos sobre los productos,2020,144843.0
1376,51,Impuestos netos sobre los productos,2019,165156.0
1377,52,"A. Agricultura, ganadería, silvicultura y pesca",2021,946.0
1378,52,"A. Agricultura, ganadería, silvicultura y pesca",2020,971.0
1379,52,"A. Agricultura, ganadería, silvicultura y pesca",2019,768.0
1380,52,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,68466.0
1381,52,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,58690.0
1382,52,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,64244.0
1383,52,C. - De las cuales: Industria manufacturera,2021,14252.0
1384,52,C. - De las cuales: Industria manufacturera,2020,12664.0
1385,52,C. - De las cuales: Industria manufacturera,2019,14042.0
1386,52,F. Construcción,2021,73277.0
1387,52,F. Construcción,2020,72557.0
1388,52,F. Construcción,2019,84635.0
1389,52,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,269691.0
1390,52,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,234968.0
1391,52,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,295106.0
1392,52,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,266541.0
1393,52,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,254596.0
1394,52,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,258800.0
1395,52,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,783628.0
